timestamp,asset_id,actual_power,ambient_temp_c,module_temp_c,irradiance_wm2,DC_POWER
2026-09-07 20:31:52.674951,SOLAR-DELTA-01,0.0,26.663103923905194,20.530214189024488,0.0,0.0
2026-09-07 20:46:52.674951,SOLAR-DELTA-01,0.0,25.508686029199634,19.078953157677372,0.0,0.0
2026-09-07 21:01:52.674951,SOLAR-DELTA-01,0.0,16.59610187544674,19.323626566035063,0.0,0.0
2026-09-07 21:16:52.674951,SOLAR-DELTA-01,0.0,28.73805122636025,18.847949659046666,0.0,0.0
2026-09-07 21:31:52.674951,SOLAR-DELTA-01,0.0,19.28164349230471,23.834519069008145,0.0,0.0
2026-09-07 21:46:52.674951,SOLAR-DELTA-01,0.0,22.909954356832902,22.927801572348645,0.0,0.0
2026-09-07 22:01:52.674951,SOLAR-DELTA-01,0.0,29.797879461925675,21.11058838002723,0.0,0.0
2026-09-07 22:16:52.674951,SOLAR-DELTA-01,0.0,30.148790821545163,22.650617994535477,0.0,0.0
2026-09-07 22:31:52.674951,SOLAR-DELTA-01,0.0,22.667462363249413,21.596922677955764,0.0,0.0
2026-09-07 22:46:52.674951,SOLAR-DELTA-01,0.0,22.955422325400068,20.362542319028112,0.0,0.0
2026-09-07 23:01:52.674951,SOLAR-DELTA-01,0.0,21.50340563371664,16.988857317960633,0.0,0.0
2026-09-07 23:16:52.674951,SOLAR-DELTA-01,0.0,19.010731273370446,19.47567215974972,0.0,0.0
2026-09-07 23:31:52.674951,SOLAR-DELTA-01,0.0,21.82602258947879,19.329924215963295,0.0,0.0
2026-09-07 23:46:52.674951,SOLAR-DELTA-01,0.0,16.934349905426558,17.733849653815685,0.0,0.0
2026-09-08 00:01:52.674951,SOLAR-DELTA-01,0.0,28.415312907541324,17.027675450786766,0.0,0.0
2026-09-08 00:16:52.674951,SOLAR-DELTA-01,0.0,26.97261802580938,20.98543869313405,0.0,0.0
2026-09-08 00:31:52.674951,SOLAR-DELTA-01,0.0,27.802646424352563,20.649008644741627,0.0,0.0
2026-09-08 00:46:52.674951,SOLAR-DELTA-01,0.0,20.227979747124287,17.665206039864778,0.0,0.0
2026-09-08 01:01:52.674951,SOLAR-DELTA-01,0.0,19.02464718242472,18.50824298712762,0.0,0.0
2026-09-08 01:16:52.674951,SOLAR-DELTA-01,0.0,25.2675713715678,22.322444546308326,0.0,0.0
2026-09-08 01:31:52.674951,SOLAR-DELTA-01,0.0,25.320512824751127,18.244606972966878,0.0,0.0
2026-09-08 01:46:52.674951,SOLAR-DELTA-01,0.0,24.263650862435274,20.341597807867604,0.0,0.0
2026-09-08 02:01:52.674951,SOLAR-DELTA-01,0.0,23.552583654060754,19.620443400864037,0.0,0.0
2026-09-08 02:16:52.674951,SOLAR-DELTA-01,0.0,33.553878888471935,21.012726942124125,0.0,0.0
2026-09-08 02:31:52.674951,SOLAR-DELTA-01,0.0,27.130125058964893,18.28778469468714,0.0,0.0
