timestamp,asset_id,actual_power,ambient_temp_c,wind_speed_ms,vibration_mm_s
2026-09-07 20:31:52.674951,WIND-OMEGA-04,367.88617323456083,18.51571271110002,5.341265987587665,0.7152480635954594
2026-09-07 20:46:52.674951,WIND-OMEGA-04,954.2369360094967,17.666036589496564,7.502130138170298,0.7093171783232293
2026-09-07 21:01:52.674951,WIND-OMEGA-04,1020.4909367113432,15.827018301498521,7.7051911817716405,0.440871365473997
2026-09-07 21:16:52.674951,WIND-OMEGA-04,1522.635456240371,8.089912156537812,8.921477775410176,0.7339819616597126
2026-09-07 21:31:52.674951,WIND-OMEGA-04,203.46492195035165,12.581914302222817,4.40212358028059,0.9465658163643491
2026-09-07 21:46:52.674951,WIND-OMEGA-04,1651.1155226695541,19.208903873920065,9.379542438784089,0.545153576184641
2026-09-07 22:01:52.674951,WIND-OMEGA-04,0.0,9.743899851087487,1.215360471987081,1.0096965302101186
2026-09-07 22:16:52.674951,WIND-OMEGA-04,657.6169674500254,2.3411534187459324,6.479078368318518,0.8975549642168676
2026-09-07 22:31:52.674951,WIND-OMEGA-04,784.8979030482087,13.86446996109537,6.909665841904175,0.6531533356057925
2026-09-07 22:46:52.674951,WIND-OMEGA-04,1742.7691430371233,14.291212229862307,9.789215740470024,0.7716940725324306
2026-09-07 23:01:52.674951,WIND-OMEGA-04,1257.4408986857588,15.677817082073545,8.336890216815886,1.1196643615282067
2026-09-07 23:16:52.674951,WIND-OMEGA-04,280.1344597897877,18.64259321757268,4.839566518149002,0.9467095627011732
2026-09-07 23:31:52.674951,WIND-OMEGA-04,505.78164898065,18.188029061156044,5.9627815521322,0.8017567309796296
2026-09-07 23:46:52.674951,WIND-OMEGA-04,1508.3006170387016,16.293849026219608,8.992268440903203,0.7524633366078032
2026-09-08 00:01:52.674951,WIND-OMEGA-04,1294.6865009032688,20.977656940433548,8.366605026546202,0.815321814090332
2026-09-08 00:16:52.674951,WIND-OMEGA-04,850.2343985166651,7.405151095933427,7.183458630901096,0.6976472884115393
2026-09-08 00:31:52.674951,WIND-OMEGA-04,969.8059529915017,17.522909072386952,7.494362906110708,0.3790500988561971
2026-09-08 00:46:52.674951,WIND-OMEGA-04,1882.8851114680174,18.132691816684712,10.500124108865332,1.2084355821069463
2026-09-08 01:01:52.674951,WIND-OMEGA-04,996.5086665605542,8.802188569598801,7.526706077810723,0.8310649998398804
2026-09-08 01:16:52.674951,WIND-OMEGA-04,1385.4000650237297,7.485646956588053,8.659821098532394,0.8796294530245075
2026-09-08 01:31:52.674951,WIND-OMEGA-04,1980.4917850820502,11.270289367621993,14.361785736572983,0.7884184500246183
2026-09-08 01:46:52.674951,WIND-OMEGA-04,403.6010604287401,11.69229278742354,5.432324705992042,0.6529766398550825
2026-09-08 02:01:52.674951,WIND-OMEGA-04,208.30626270543488,18.767097317512153,4.41411579723853,0.7628151038102459
2026-09-08 02:16:52.674951,WIND-OMEGA-04,2022.69586779462,11.927306081544526,11.052408582357186,0.48012104756113777
