timestamp,asset_id,actual_power,ambient_temp_c,module_temp_c,irradiance_wm2,DC_POWER
2023-10-01 00:00:00,SOLAR-BETA-02,0.0,13.609937938281686,13.594649163761703,0.0,0.0
2023-10-01 00:15:00,SOLAR-BETA-02,0.0,12.62881774120783,10.900914439047419,0.0,0.0
2023-10-01 00:30:00,SOLAR-BETA-02,0.0,11.33010237725835,13.765398048501783,0.0,0.0
2023-10-01 00:45:00,SOLAR-BETA-02,0.0,13.471871630110353,14.56176483069764,0.0,0.0
2023-10-01 01:00:00,SOLAR-BETA-02,0.0,11.917857453558755,12.062452573222576,0.0,0.0
2023-10-01 01:15:00,SOLAR-BETA-02,0.0,10.0,10.092281053972872,0.0,0.0
2023-10-01 01:30:00,SOLAR-BETA-02,0.0,14.121459936328126,14.786259327358678,0.0,0.0
2023-10-01 01:45:00,SOLAR-BETA-02,0.0,10.0,10.460618787681172,0.0,0.0
2023-10-01 02:00:00,SOLAR-BETA-02,0.0,10.0,10.155853172916386,0.0,0.0
2023-10-01 02:15:00,SOLAR-BETA-02,0.0,12.200718519511897,12.705202348960196,0.0,0.0
2023-10-01 02:30:00,SOLAR-BETA-02,0.0,10.73785008764976,10.800614036567993,0.0,0.0
2023-10-01 02:45:00,SOLAR-BETA-02,0.0,10.0,10.83968410677759,0.0,0.0
2023-10-01 03:00:00,SOLAR-BETA-02,0.0,10.0,8.956790484346126,0.0,0.0
2023-10-01 03:15:00,SOLAR-BETA-02,0.0,10.0,9.248709319541707,0.0,0.0
2023-10-01 03:30:00,SOLAR-BETA-02,0.0,11.549320022876495,10.603836628192713,0.0,0.0
2023-10-01 03:45:00,SOLAR-BETA-02,0.0,13.733652707285264,15.664927388735189,0.0,0.0
2023-10-01 04:00:00,SOLAR-BETA-02,0.0,11.51710498109859,10.56938305693061,0.0,0.0
2023-10-01 04:15:00,SOLAR-BETA-02,0.0,11.798732850533096,11.935920843909026,0.0,0.0
2023-10-01 04:30:00,SOLAR-BETA-02,0.0,11.513997633288131,11.584519354830132,0.0,0.0
2023-10-01 04:45:00,SOLAR-BETA-02,0.0,14.632778940170429,15.516693755774655,0.0,0.0
2023-10-01 05:00:00,SOLAR-BETA-02,0.0,12.751559747179417,12.707286522738281,0.0,0.0
2023-10-01 05:15:00,SOLAR-BETA-02,0.0,15.186701703734428,16.110205243321925,0.0,0.0
2023-10-01 05:30:00,SOLAR-BETA-02,0.0,13.836218355518396,11.171777968142749,0.0,0.0
2023-10-01 05:45:00,SOLAR-BETA-02,0.0,12.583629400982772,13.915617510402207,0.0,0.0
2023-10-01 06:00:00,SOLAR-BETA-02,0.0,14.471684343065219,15.148985458411799,35.63024619584891,0.0
2023-10-01 06:15:00,SOLAR-BETA-02,318.36298511604,16.028022048299793,21.116027738751075,160.6721296656301,334.28113437184203
2023-10-01 06:30:00,SOLAR-BETA-02,184.38667213991755,16.345984870799015,16.82720729050199,91.33548163291275,193.60600574691344
2023-10-01 06:45:00,SOLAR-BETA-02,321.24738113106525,16.220386501539252,19.668610305554743,154.33545268826828,337.30975018761853
2023-10-01 07:00:00,SOLAR-BETA-02,205.53322436705918,14.868197206565934,18.630451255393965,103.36074398065091,215.80988558541213
2023-10-01 07:15:00,SOLAR-BETA-02,464.6080510349814,16.13709553302082,22.048843786759214,228.4637040207877,487.83845358673045
2023-10-01 07:30:00,SOLAR-BETA-02,370.9630328803774,20.05968257273534,23.980668557238427,174.7918431251212,389.5111845243963
2023-10-01 07:45:00,SOLAR-BETA-02,911.9738749468994,15.135694463451852,25.72754925221621,454.13495898613206,957.5725686942444
2023-10-01 08:00:00,SOLAR-BETA-02,846.1016479277735,20.224452118137307,32.419639257569784,436.8671220437557,888.4067303241621
2023-10-01 08:15:00,SOLAR-BETA-02,757.3019021102671,19.952145153913772,29.59252354222176,384.5972316426973,795.1669972157805
2023-10-01 08:30:00,SOLAR-BETA-02,921.7176307830172,19.256328321373594,31.127227363419156,477.4521599967614,967.8035123221681
2023-10-01 08:45:00,SOLAR-BETA-02,1009.7614718907213,20.848027841912305,33.93229957181476,516.8904279408537,1060.2495454852574
2023-10-01 09:00:00,SOLAR-BETA-02,1179.3183587051703,23.76548513379,39.24878028710009,621.3928059133589,1238.284276640429
2023-10-01 09:15:00,SOLAR-BETA-02,1235.4208226131127,23.760106505010533,39.58202881333858,652.4167295830007,1297.1918637437684
2023-10-01 09:30:00,SOLAR-BETA-02,1191.8163696805232,24.209127432903987,40.536414343033016,636.0621204162329,1251.4071881645493
