timestamp,asset_id,actual_power,ambient_temp_c,wind_speed_ms,vibration_mm_s
2026-09-07 20:31:52.674951,WIND-ALPHA-01,521.2220542457542,23.628468964073853,4.714796604417281,0.9570370164620753
2026-09-07 20:46:52.674951,WIND-ALPHA-01,1016.3651459499295,15.60922232066227,6.002811776173533,0.44446380752595976
2026-09-07 21:01:52.674951,WIND-ALPHA-01,740.6394514824951,18.767087367105464,5.304998542724912,0.942949129977789
2026-09-07 21:16:52.674951,WIND-ALPHA-01,1212.978324332064,15.49913157549884,6.369912363948817,0.753255188429655
2026-09-07 21:31:52.674951,WIND-ALPHA-01,1842.8508453295117,11.663333093917599,7.2838937117046845,0.9414915421728762
2026-09-07 21:46:52.674951,WIND-ALPHA-01,3576.7702922352087,3.7904203274554344,9.991010469994222,0.9553863384709658
2026-09-07 22:01:52.674951,WIND-ALPHA-01,1768.6412385852589,16.027278435181515,7.173441954229762,1.1215830122238315
2026-09-07 22:16:52.674951,WIND-ALPHA-01,311.74625615096676,11.121966976988045,4.089725482304062,1.0706907295242407
2026-09-07 22:31:52.674951,WIND-ALPHA-01,3779.757166351256,10.998322969173481,10.980520064270937,1.0693143325220593
2026-09-07 22:46:52.674951,WIND-ALPHA-01,1134.8151025910377,12.505063720104442,6.1131733412543285,1.0887340638332477
2026-09-07 23:01:52.674951,WIND-ALPHA-01,2496.5949838086262,23.72430703311747,8.133512017362142,0.8582757969631892
2026-09-07 23:16:52.674951,WIND-ALPHA-01,3382.963789129429,27.024187711269864,9.469815420141497,0.806437017407368
2026-09-07 23:31:52.674951,WIND-ALPHA-01,2976.4233255969793,16.086039687642003,8.924290412681696,0.9745634166356669
2026-09-07 23:46:52.674951,WIND-ALPHA-01,3874.621588787872,12.676163880441361,11.231017285838373,0.9464161902866045
2026-09-08 00:01:52.674951,WIND-ALPHA-01,3486.2367119807122,9.113867912743949,9.761781239689489,0.738186752652348
2026-09-08 00:16:52.674951,WIND-ALPHA-01,1289.2726546753122,17.342700807730346,6.4779949557476915,0.8809646817616537
2026-09-08 00:31:52.674951,WIND-ALPHA-01,4135.387725797056,23.91452800032572,14.142852814869812,0.7929807066430812
2026-09-08 00:46:52.674951,WIND-ALPHA-01,3216.938704347602,13.763298064874217,9.245537774312695,0.6292134183079888
2026-09-08 01:01:52.674951,WIND-ALPHA-01,2519.933527170065,3.1050197962338792,8.452586943429996,1.05809214827527
2026-09-08 01:16:52.674951,WIND-ALPHA-01,3929.680418952806,18.350248359077618,11.289862766244005,0.8110398485060178
2026-09-08 01:31:52.674951,WIND-ALPHA-01,3348.021014115983,19.926998557250247,9.560571631196806,1.2097416515397703
2026-09-08 01:46:52.674951,WIND-ALPHA-01,3589.2063165143995,7.070771798070763,9.989601780550167,0.4749015459600335
2026-09-08 02:01:52.674951,WIND-ALPHA-01,3970.510450737144,15.882420918314764,15.274182622676895,0.6886442454313267
2026-09-08 02:16:52.674951,WIND-ALPHA-01,2670.702315960828,17.256130080680492,8.405630849723051,0.8065277673381743
2026-09-08 02:31:52.674951,WIND-ALPHA-01,2640.9456114176637,14.634463489955307,8.346184598421516,1.027476219525783
2026-09-08 02:46:52.674951,WIND-ALPHA-01,3346.645134177645,11.046145404573231,9.476550409114704,0.8798938745204371
2026-09-08 03:01:52.674951,WIND-ALPHA-01,3925.634118114362,20.07968611781778,11.905704642301055,0.8620945508361504
2026-09-08 03:16:52.674951,WIND-ALPHA-01,819.1535239938287,12.983101270156586,5.49961662430254,0.5745472414891706
2026-09-08 03:31:52.674951,WIND-ALPHA-01,404.40242483967245,7.574069186500339,4.388262388454963,0.5686117205541058
2026-09-08 03:46:52.674951,WIND-ALPHA-01,2189.0185296149225,4.752627571651596,7.86766973363822,0.864500932057981
2026-09-08 04:01:52.674951,WIND-ALPHA-01,732.022361800904,21.30424759999655,5.2810081853522615,0.5271788012363283
2026-09-08 04:16:52.674951,WIND-ALPHA-01,2595.2956987597595,18.083319882355593,8.331098006145798,0.6936244499421343
2026-09-08 04:31:52.674951,WIND-ALPHA-01,3905.372578150965,15.439867735645844,10.673745579370706,0.9001834658171716
2026-09-08 04:46:52.674951,WIND-ALPHA-01,1796.5433334437037,12.798626815745983,7.211864253553773,0.6035351455446448
2026-09-08 05:01:52.674951,WIND-ALPHA-01,977.9131821327496,12.355007928984366,5.889796037272005,1.1210711924723613
2026-09-08 05:16:52.674951,WIND-ALPHA-01,3471.532479387473,9.621316757791943,9.645188329543771,1.044787268847578
2026-09-08 05:31:52.674951,WIND-ALPHA-01,3856.4338026460287,12.842721777200577,11.64001989639142,0.48571600033233997
2026-09-08 05:46:52.674951,WIND-ALPHA-01,722.0491428171415,4.3995639243991285,5.2548571832052495,0.6135257513636025
2026-09-08 06:01:52.674951,WIND-ALPHA-01,3883.321629285667,11.319681732657429,11.548301344058938,0.34284455110101003
2026-09-08 06:16:52.674951,WIND-ALPHA-01,3843.1627434562565,13.44531241824453,11.543206679594617,0.6434817274903734
2026-09-08 06:31:52.674951,WIND-ALPHA-01,3972.8606822008323,18.049400235952096,11.884162433659238,0.9532776953144799
2026-09-08 06:46:52.674951,WIND-ALPHA-01,3768.6547621374293,14.800367683133182,12.54094800206839,0.7172210115450286
2026-09-08 07:01:52.674951,WIND-ALPHA-01,3859.921954047582,18.974615569377796,14.9923760913752,0.8921594487231935
2026-09-08 07:16:52.674951,WIND-ALPHA-01,2755.9318389310556,21.745675525567147,8.58651289707681,0.4955331363436512
2026-09-08 07:31:52.674951,WIND-ALPHA-01,3468.8975260549314,20.290850469120507,9.736898654750325,0.9595950509163811
2026-09-08 07:46:52.674951,WIND-ALPHA-01,2608.3503847592747,17.352549236892784,8.404947377154896,0.6889781544143301
2026-09-08 08:01:52.674951,WIND-ALPHA-01,3199.713613712746,15.05931339590392,9.430933584676708,0.8024339364565811
2026-09-08 08:16:52.674951,WIND-ALPHA-01,3934.5686526289196,10.096059957932205,13.235029338769932,0.7814250997213895
2026-09-08 08:31:52.674951,WIND-ALPHA-01,1056.0993684458858,18.699720256896583,6.014107857560961,0.5456902958215433
2026-09-08 08:46:52.674951,WIND-ALPHA-01,1760.5077019703367,23.398736911107648,7.19480373107244,0.5693831336520436
2026-09-08 09:01:52.674951,WIND-ALPHA-01,3989.0331588483486,16.71053019825209,12.75819675034953,0.9935588938006853
2026-09-08 09:16:52.674951,WIND-ALPHA-01,4037.725936111974,24.586295742130616,11.830236520725279,0.8797984315003392
2026-09-08 09:31:52.674951,WIND-ALPHA-01,2594.5707428257556,7.372141459694581,8.334357704001143,1.0100098083106854
2026-09-08 09:46:52.674951,WIND-ALPHA-01,3848.588699523539,9.229183076102293,11.337435083605403,0.8649316471005037
2026-09-08 10:01:52.674951,WIND-ALPHA-01,3582.86103321856,19.27600753874131,10.010980102627373,0.8285981269618433
2026-09-08 10:16:52.674951,WIND-ALPHA-01,3882.4240291218093,16.321451050766257,12.862474443481112,0.4547978762666467
2026-09-08 10:31:52.674951,WIND-ALPHA-01,3202.704885227086,21.568910882859036,9.249320469575732,0.7459266606477661
2026-09-08 10:46:52.674951,WIND-ALPHA-01,4013.3936780879317,14.922641796366301,11.575874761869084,0.7945231359192513
2026-09-08 11:01:52.674951,WIND-ALPHA-01,4054.823206776877,10.660122887358341,15.56314399493763,1.190621439654515
2026-09-08 11:16:52.674951,WIND-ALPHA-01,3815.3194358206756,13.932033788974788,10.397339818640216,0.9373913264197355
2026-09-08 11:31:52.674951,WIND-ALPHA-01,3036.51844984395,7.33658014538133,8.96713801185572,1.1072122363419057
2026-09-08 11:46:52.674951,WIND-ALPHA-01,3866.42358580173,9.357046634514827,10.589502281280009,0.9195075411789457
2026-09-08 12:01:52.674951,WIND-ALPHA-01,2173.101729601186,19.862219989590052,7.807688515473225,0.6577393546101041
2026-09-08 12:16:52.674951,WIND-ALPHA-01,4117.726806605591,19.36393707234805,14.626354767825301,0.8234248432299703
2026-09-08 12:31:52.674951,WIND-ALPHA-01,3099.6007078968237,16.815021424030384,9.040300469703874,0.8472447292528467
2026-09-08 12:46:52.674951,WIND-ALPHA-01,2235.785994272237,6.394612395197653,7.839725986393942,0.6121688860458637
2026-09-08 13:01:52.674951,WIND-ALPHA-01,1280.0353953587903,13.207982122435558,6.363131549967484,0.7231225246814158
2026-09-08 13:16:52.674951,WIND-ALPHA-01,3874.885158837859,8.875000556699746,11.124169641984823,0.7588466012645656
2026-09-08 13:31:52.674951,WIND-ALPHA-01,3749.7091905774746,20.882666268938827,10.476437538176388,1.1211239665130237
2026-09-08 13:46:52.674951,WIND-ALPHA-01,1636.1508900710426,12.081389332186994,6.9911343543854,0.3838518949218044
2026-09-08 14:01:52.674951,WIND-ALPHA-01,3383.2468150364703,9.571261446092253,9.600520132966384,1.0411636841432088
2026-09-08 14:16:52.674951,WIND-ALPHA-01,369.747566135726,15.148980825607122,4.3118142190277915,0.6126409530081235
2026-09-08 14:31:52.674951,WIND-ALPHA-01,2790.7612244707893,11.799227715826941,8.468506201695684,0.5255841625460772
2026-09-08 14:46:52.674951,WIND-ALPHA-01,3081.9865814157924,22.418719551018533,9.060033401207674,1.0359884260076928
2026-09-08 15:01:52.674951,WIND-ALPHA-01,3977.3021304574554,11.325945512329046,12.11784211759557,0.9463796138468763
2026-09-08 15:16:52.674951,WIND-ALPHA-01,993.49576736382,8.003858703876844,5.8432842629254065,1.050903740476238
2026-09-08 15:31:52.674951,WIND-ALPHA-01,433.01072404033386,4.235432421212423,4.494829166566218,0.9601403895091154
2026-09-08 15:46:52.674951,WIND-ALPHA-01,748.3784840241445,14.846067487932924,5.37221398469232,1.2119690003474806
2026-09-08 16:01:52.674951,WIND-ALPHA-01,342.29077800574527,12.190349430710368,4.18925784310434,0.9117447673888971
2026-09-08 16:16:52.674951,WIND-ALPHA-01,3684.751312903963,7.855476967441366,10.792168418285913,0.7687045247753683
2026-09-08 16:31:52.674951,WIND-ALPHA-01,3876.910881456465,20.946132306278926,11.242048658360495,0.8685852754642686
2026-09-08 16:46:52.674951,WIND-ALPHA-01,2400.96446107065,18.336225737146208,8.091125345664492,1.0486938256691927
2026-09-08 17:01:52.674951,WIND-ALPHA-01,3654.165437269542,14.85891060531385,10.264291110018391,0.6441249349479766
2026-09-08 17:16:52.674951,WIND-ALPHA-01,1876.3889841493585,21.821631220854332,7.466883648960394,0.6696222834937239
2026-09-08 17:31:52.674951,WIND-ALPHA-01,1544.5344911455174,18.312680166993065,6.815733632873343,0.7382079970804185
2026-09-08 17:46:52.674951,WIND-ALPHA-01,1122.4897158348138,10.885720492407838,6.143160908805461,0.3790834402469336
2026-09-08 18:01:52.674951,WIND-ALPHA-01,1140.5398699097577,9.80389918004617,6.122861726908839,0.8276156816835094
2026-09-08 18:16:52.674951,WIND-ALPHA-01,72.16435504103016,19.089907722269306,2.9533851504948823,0.4227742592097948
2026-09-08 18:31:52.674951,WIND-ALPHA-01,1860.8985864861309,16.981834782336755,7.408663364675963,0.8106118625865238
2026-09-08 18:46:52.674951,WIND-ALPHA-01,1368.5087511780287,15.848738839853308,6.5735369175886085,0.9730579512270501
2026-09-08 19:01:52.674951,WIND-ALPHA-01,2662.1989347991725,10.767510985655463,8.46544486845044,0.7046247078712329
2026-09-08 19:16:52.674951,WIND-ALPHA-01,1433.7926183845752,18.03973783502877,6.764965466708376,1.1354231740373741
2026-09-08 19:31:52.674951,WIND-ALPHA-01,1102.3156950870227,11.222505584330253,6.0550672991955174,0.5078998201163025
2026-09-08 19:46:52.674951,WIND-ALPHA-01,344.83236200156824,14.49006672703161,4.216181324171095,1.0382521363263666
2026-09-08 20:01:52.674951,WIND-ALPHA-01,1276.0883653945998,22.2347207319349,6.508660535921919,0.9350274112813842
2026-09-08 20:16:52.674951,WIND-ALPHA-01,2467.343124562846,11.69582882094927,8.109866091292888,0.4567933503378622
2026-09-08 20:31:52.674951,WIND-ALPHA-01,147.28058621244153,7.135053714635696,3.343905936819999,1.3421588598081065
2026-09-08 20:46:52.674951,WIND-ALPHA-01,1227.0611726887555,9.737264040649448,6.36100264504331,0.7872509428992068
2026-09-08 21:01:52.674951,WIND-ALPHA-01,1363.7042737932336,19.971494133438117,6.667171200108067,0.6245031955688737
2026-09-08 21:16:52.674951,WIND-ALPHA-01,367.210313701778,16.273655686901048,4.233920902236881,0.5185825610431967
2026-09-08 21:31:52.674951,WIND-ALPHA-01,430.62397746184627,14.355613106556232,4.506323732317786,0.7559963944680652
2026-09-08 21:46:52.674951,WIND-ALPHA-01,1322.5641092392036,12.454530973442154,6.501821162060064,0.7745186255220081
2026-09-08 22:01:52.674951,WIND-ALPHA-01,90.33942260272796,17.42679953776595,3.0436003393186786,0.8205291057079329
2026-09-08 22:16:52.674951,WIND-ALPHA-01,1447.707811684831,10.754475745048882,6.706427641954581,0.740440768755208
2026-09-08 22:31:52.674951,WIND-ALPHA-01,189.8487535196156,16.52832784321298,3.5503776500950615,0.9266450620230188
2026-09-08 22:46:52.674951,WIND-ALPHA-01,2538.948421276829,11.343727155935216,8.405791642380674,0.7224740334673507
2026-09-08 23:01:52.674951,WIND-ALPHA-01,3860.9197965530675,10.51170307362473,11.555933612671978,0.41300717655190583
2026-09-08 23:16:52.674951,WIND-ALPHA-01,185.70530003840184,11.812562825874942,3.525051998631013,0.7701277008700718
2026-09-08 23:31:52.674951,WIND-ALPHA-01,1564.322293804511,13.12296276758019,6.980971612732006,0.3265044693253444
2026-09-08 23:46:52.674951,WIND-ALPHA-01,240.99297995747705,14.755850820331483,3.800083931382602,0.870754126178278
2026-09-09 00:01:52.674951,WIND-ALPHA-01,2500.9564528101246,16.177278975555573,8.193835445880554,0.604139953943473
2026-09-09 00:16:52.674951,WIND-ALPHA-01,0.0,-3.44182645714222,2.405880827506339,0.8326720709831601
2026-09-09 00:31:52.674951,WIND-ALPHA-01,1424.8358542574852,10.961747211266175,6.751172122332785,1.062814996304921
2026-09-09 00:46:52.674951,WIND-ALPHA-01,156.8078605754731,13.042150113219805,3.3510437567689055,0.6102502609464
2026-09-09 01:01:52.674951,WIND-ALPHA-01,610.560835567894,22.525310193041648,5.003024223583787,1.0122512517024236
2026-09-09 01:16:52.674951,WIND-ALPHA-01,69.28907007878752,9.599986958089339,2.933071535015636,0.7133220866627694
2026-09-09 01:31:52.674951,WIND-ALPHA-01,2046.7447052602402,15.813983090499562,7.559855253569321,1.150638960413117
2026-09-09 01:46:52.674951,WIND-ALPHA-01,169.26145341260028,22.475151548679186,3.408078560896384,0.7269694773603573
2026-09-09 02:01:52.674951,WIND-ALPHA-01,1488.8044746851908,8.435157350263635,6.8802020240188915,0.6319014028986618
2026-09-09 02:16:52.674951,WIND-ALPHA-01,483.577955018074,16.96987612932201,4.643020174147153,0.9374476900790577
2026-09-09 02:31:52.674951,WIND-ALPHA-01,665.0225852088529,10.988640830327398,5.223265348198077,0.7128420540752729
2026-09-09 02:46:52.674951,WIND-ALPHA-01,994.6319364044073,12.476831288553827,5.888214314865314,0.6317100971741983
2026-09-09 03:01:52.674951,WIND-ALPHA-01,206.86544294733233,10.984445830233428,3.6268233082504766,0.7044320298592418
2026-09-09 03:16:52.674951,WIND-ALPHA-01,1080.04751560239,11.34071345792057,6.07302521001195,0.7910786935633998
2026-09-09 03:31:52.674951,WIND-ALPHA-01,3240.7512408826956,28.609560739532466,9.391803020090025,1.068436026248971
2026-09-09 03:46:52.674951,WIND-ALPHA-01,199.9909795985364,19.22227936035833,3.6426952802493227,0.4131824509080846
2026-09-09 04:01:52.674951,WIND-ALPHA-01,2752.7078414710713,20.508689308931046,8.542494409929164,0.8046161317900842
2026-09-09 04:16:52.674951,WIND-ALPHA-01,3376.367779949294,17.45996743418248,9.386280899439013,0.9249807189308087
2026-09-09 04:31:52.674951,WIND-ALPHA-01,203.90157431314034,6.9687160579902105,3.631702981625216,0.8386897149983593
2026-09-09 04:46:52.674951,WIND-ALPHA-01,0.0,16.974789851616535,2.068443575960506,1.0619730338867068
2026-09-09 05:01:52.674951,WIND-ALPHA-01,1277.436581943647,20.36464807253673,6.497853375329484,0.7851309340482951
2026-09-09 05:16:52.674951,WIND-ALPHA-01,416.2923629430717,10.733002629804442,4.414125533503947,0.763089711562811
2026-09-09 05:31:52.674951,WIND-ALPHA-01,3709.631613024065,19.82663333580563,10.49660402774752,0.9184659094026687
2026-09-09 05:46:52.674951,WIND-ALPHA-01,1005.621434949762,18.521681049270395,5.957256708404168,0.8198627629902699
2026-09-09 06:01:52.674951,WIND-ALPHA-01,258.5078831323951,24.26020022406835,3.9124989452033176,0.7219182523439058
2026-09-09 06:16:52.674951,WIND-ALPHA-01,99.29201114322213,12.911084937431905,3.100399315036909,0.903228807917276
2026-09-09 06:31:52.674951,WIND-ALPHA-01,2908.904576330827,9.511945088621367,8.74582134362692,0.669494341356671
2026-09-09 06:46:52.674951,WIND-ALPHA-01,474.6434169720058,13.191859453137273,4.6482353453767935,0.6777645695961346
2026-09-09 07:01:52.674951,WIND-ALPHA-01,1166.8450642129283,22.177854965818117,6.2431905350663754,0.6944011956468773
2026-09-09 07:16:52.674951,WIND-ALPHA-01,2760.5933054264015,5.857970595790185,8.582743342689668,1.0706138320332816
2026-09-09 07:31:52.674951,WIND-ALPHA-01,605.8782955472141,4.6581214228448395,5.044307472647583,0.15579672880285733
2026-09-09 07:46:52.674951,WIND-ALPHA-01,1195.6274505692984,15.446976394658066,6.203847952362677,0.8791197669525885
2026-09-09 08:01:52.674951,WIND-ALPHA-01,1210.973166158086,12.78705353612922,6.342863128580756,0.8068543628400445
2026-09-09 08:16:52.674951,WIND-ALPHA-01,2408.9112776075926,15.038639465878424,8.16000162834643,0.46382590815237595
2026-09-09 08:31:52.674951,WIND-ALPHA-01,2272.9413938373054,19.726558856179324,7.997641184129566,0.8619453558272004
2026-09-09 08:46:52.674951,WIND-ALPHA-01,1101.2863976340466,12.237153269405738,6.041158839750229,0.8951503983663065
2026-09-09 09:01:52.674951,WIND-ALPHA-01,1517.3002200503104,5.634970845346897,6.822687971974787,0.91792784627148
2026-09-09 09:16:52.674951,WIND-ALPHA-01,937.4414924016629,25.22240778599972,5.807583424681788,0.2696343873910102
2026-09-09 09:31:52.674951,WIND-ALPHA-01,105.82895584289685,10.013858562806119,3.1176910555467767,1.0732778823708877
2026-09-09 09:46:52.674951,WIND-ALPHA-01,1990.6534984373736,9.704814389939513,7.531520850602781,0.6524526590630318
2026-09-09 10:01:52.674951,WIND-ALPHA-01,3955.8311211963473,20.518600068612983,11.694778513486003,0.9373135493506353
2026-09-09 10:16:52.674951,WIND-ALPHA-01,542.6807146404177,13.07755439479241,4.83264210899641,0.9482147561364572
2026-09-09 10:31:52.674951,WIND-ALPHA-01,672.375474576285,14.683050739825946,5.1877422740035195,0.6246605828761415
2026-09-09 10:46:52.674951,WIND-ALPHA-01,614.012786350179,17.41395062030159,5.022483555347809,0.9320919904703101
2026-09-09 11:01:52.674951,WIND-ALPHA-01,3092.841958512308,20.41791551554998,9.09025184852544,0.7229013518175285
2026-09-09 11:16:52.674951,WIND-ALPHA-01,2782.2034866324234,13.33269653409114,8.47981079116988,0.38572456413236855
2026-09-09 11:31:52.674951,WIND-ALPHA-01,1589.068902611828,22.599760029571495,7.042304800443244,1.0335483851055558
2026-09-09 11:46:52.674951,WIND-ALPHA-01,719.9093881960091,4.321000756325972,5.2237517953767565,0.6449910073967521
2026-09-09 12:01:52.674951,WIND-ALPHA-01,2192.6079243125373,18.798936184765385,7.829861650808795,0.6291013074523892
2026-09-09 12:16:52.674951,WIND-ALPHA-01,234.8616599259753,10.802362209911713,3.7673256904107126,0.7193868263926556
